Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
0.79_435.2350n,CSID65324380,*,"M+Na, M+K",C22H33N3O6,31.3,0.155,-4.416974636,61.34775485,100 - 25.5 - 4.35 - 0.558,http://nonlinear.com/redirect/outbound?p=chemspider&param=65324380,"Benzyl [2-({N-[(2,2,5,5-tetramethyl-1,3-dioxan-4-yl)carbonyl]-β-alanyl}amino)ethyl]carbamate",435.2350136,458.2242342,1,0.794716667,Only identification found,1,31.3,31.3,87.71198158,56.4521314,55.09056677,137.1993342,32.83985914,0,41.24231604,2437.029588,71.44377326,154.8454982,176.6166577,141.2111885,0,0,147.5387739,56.65858326,269.9514884,17.83163044,47.67026123,150.9447274,47.32270382,64.28158323,40.27773518,89.27518118,70.72393703,83.51261811,883.1967564,23.70111278,222.8897043,6.063300719,62.12103996,3.620175686,135.3549612,54.10038795,11.49293569,88.29792491,88.29091314,138.1415753,38.43060187,91.13312057,86.10148498,29.59872737,42.2504325,45.47411754,72.4641214,107.3978421,101.891311,39.44264985,30.57929163,39.87216979,154.6041755,281.3927362,0,0,317.3839422,76.38067812,0,67.44948025,37.27931537,73.69392431
0.86_378.0802n,CSID65323436,*,"M+NH4, 2M+H",C19H14N4O3S,30.6,0.0677,4.088484032,57.68331732,100 - 23.1 - 7.68 - 1.33 - 0.182,http://nonlinear.com/redirect/outbound?p=chemspider&param=65323436,"(5Z)-2-Imino-3-(4-methoxyphenyl)-5-{[5-(5-pyrimidinyl)-2-furyl]methylene}-1,3-thiazolidin-4-one",378.0802068,757.16769,1,0.856533333,Only identification found,1,30.6,30.6,0,0,0,0,0,0,0,0,0,0,0,16.7979126,0,0,0,0,436.6053421,0,0,19.25271606,0,0,0,26.89852905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.27832222,0,0,0,0,0,0,0,0,0,0,0,9447.337707,0,0,0,0,0,0,0,60.14575148
0.87_247.0443n,CSID54859,*,"M+H, 2M+H",C8H10FN3O3S,35.8,0.62,6.374874411,85.4878658,100 - 10.8 - 5.66 - 0.533,http://nonlinear.com/redirect/outbound?p=chemspider&param=54859,Emtricitabine,247.0442649,248.0515413,1,0.86795,Only identification found,1,35.8,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90_121.0745n,CSID6257,*,"M+H-2H2O, 2M+H",C4H11NO3,38.5,2.83,4.674124529,94.94921336,100 - 4.93 - 0.714,http://nonlinear.com/redirect/outbound?p=chemspider&param=6257,Tris(hydroxymethyl)aminomethane,121.0744589,86.06060597,1,0.902183333,Only identification found,1,38.5,38.5,0,0,0,651.7386017,0,0,0,0,0,0,0,0,163.0156403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1725235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.20761108,0,0,0,82.57401636,181.8172117,0,0,0,0
0.91_381.2128n,CSID29786408,*,"M+H, M+NH4",C23H31NO2Si,35,0,0.983070673,76.01921537,100 - 30.8 - 8.23 - 1.4 - 0.165,http://nonlinear.com/redirect/outbound?p=chemspider&param=29786408,"2-({3-[2-(1,3-Benzodioxol-5-yl)ethyl]-1-(2-methyl-2-propanyl)-1-silolanyl}methyl)pyridine",381.2127808,382.2200572,1,0.905983333,Only identification found,1,35,35,9769.286625,8817.93809,5970.139044,5625.769971,4274.658438,4013.673393,5453.840706,6187.525426,5240.526105,6388.286719,2067.133961,6028.720003,7236.239444,2.230045176,2610.520835,5740.348826,735.2330591,1515.836918,10691.7736,5904.28692,3183.404308,5298.528558,2344.141813,10773.10538,5843.988943,10470.13897,2947.109719,7800.825385,2599.532958,8527.62525,4919.28987,60.49544632,4735.185051,7447.878289,17580.01173,12305.76246,4863.100828,5689.437052,2960.313156,5594.919905,6384.000217,4519.878495,10449.40575,4880.936365,5485.399714,6768.923359,4019.189905,5419.015418,3077.546543,4576.935732,9758.321144,34164.18337,14092.91051,0,67574.37703,13153.69023,0,4796.083785,5437.558485,3913.819675
0.91_574.4956n,CSID29317786,*,"M+H, M+NH4",C37H66O4,34.6,3.05,-0.815466263,70.76477374,100 - 40.9 - 8.98 - 1.39 - 0.169,http://nonlinear.com/redirect/outbound?p=chemspider&param=29317786,"3-[(15Z,19Z)-11,12-Dihydroxy-15,19-dotriacontadien-1-yl]-5-methyl-2(5H)-furanone",574.4956425,575.5029189,1,0.9136,Only identification found,1,34.6,34.6,0,0,0,145.5436401,372.9807434,350.725053,0,0,841.7809134,0,0,0,9.599757627,415.8009706,93.98129272,0,0,66.93231201,0,0,0,0,0,0,366.8798785,0,0,0.556956757,0,0,0,386.7247838,0,0,0,26.0575856,0,221.5324712,0,0,0,0,0,0,633.2218637,39.77511597,108.1557617,746.0914307,0,0,0,6013.896763,0.044719194,0,0,0,0,0,0,18.97881048
1.05_282.1679n,CSID16521,*,"M+Na, M+K",C12H26O7,37.8,3.26,0.282245177,86.16473182,100 - 13.5 - 2.29 - 0.227,http://nonlinear.com/redirect/outbound?p=chemspider&param=16521,HO-dPEG6-OH,282.1679326,321.1310907,1,1.050516667,Only identification found,1,37.8,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246.555747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09_730.2346n,CSID65328305,*,"M+H-2H2O, M+NH4",C37H45F5FeN2P2,20.1,0,2.497487437,3.403200286,6.34 - 2.61 - 100 - 43.4 - 9.51 - 1.39 - 0.153,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328305,"Iron(2+) hydride 4-(pentafluorophenyl)-1,4-cyclopentadienide - 1,5-dibenzyl-3,7-bis(2-methyl-2-propanyl)-1,5,3,7-diazadiphosphocane (1:1:1:1)",730.2345747,748.2684003,1,1.092366667,Only identification found,1,20.1,20.1,0,0,10.30633545,0,9.432722532,16.64289659,0.828296417,11.80715518,3.247685808,10.52808966,0,0,513.2038471,5334.011055,13.96947396,3.493426159,0,3.410755449,3.492996267,7.642050681,0,11.95518177,10.45049577,0,17.75000352,1.762191375,0.002483453,16.96766563,3.164070205,465.984249,5.651705409,0,1.50918337,0,0,0,0,19.46145366,2.567549986,1.61656532,0.210210809,2.318085877,1.985813866,8.074064515,0,0.033325512,7.128241566,0,3.060575551,2.549032734,3.880805025,11.30425349,2.372309485,86627.65668,4.98782023,2.698311178,0,12.54083198,6.704568552,0
1.12_662.5478n,CSID24608146,*,"M+H, M+NH4",C41H74O6,40.8,12.1,-1.169940976,93.23647768,100 - 45.4 - 11.3 - 2.01 - 0.284,http://nonlinear.com/redirect/outbound?p=chemspider&param=24608146,"3-(Butyryloxy)-2-(palmitoyloxy)propyl (4Z,7Z)-4,7-octadecadienoate",662.5477649,680.5815904,1,1.115183333,Only identification found,1,40.8,40.8,0,0.53441787,0.087688828,0,770.1368807,9.289956069,0.336763231,2.872159203,0.095149549,0,3.128393585,0,199.9135988,3753.175988,2.258287571,0.575680654,0,0.395081988,0.41032283,0.037158647,0.061450126,5.014375258,0,2.930557191,0.745491232,0.000127961,0,7.753046566,9.204431688,124.6900012,106.7391764,24.14175666,0,0.3956296,0,24.4542505,0.367129477,2.529866148,0.08141248,1.777511601,0.848938276,101.2857124,26.43547666,2.261962939,0,1.725052202,0,0,0,0.304833237,0.043133537,1.354988769,10.51652488,13244.91759,0,0.5773363,0,0.006838551,0,8.396212509
1.16_458.3529n,CSID30908660,*,"M+H, M+NH4",C33H46O,37.9,13.4,-4.268892918,81.01426775,100 - 36.3 - 6.59 - 0.8,http://nonlinear.com/redirect/outbound?p=chemspider&param=30908660,"(4E,6E,8E,10E,12E,14E,16E,18E,20E,22E)-23-Cyclohexyl-8,12,17,21-tetramethyl-4,6,8,10,12,14,16,18,20,22-tricosadecaen-1-ol",458.3529093,476.3867349,1,1.160833333,Only identification found,1,37.9,37.9,0,0,0,0,0,0.018566055,0,0,0,0,0,1.612466543,60.60651298,338.987367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710413383,0,1634.205589,0,0,0,0,0.128420211,1377.991124,0,0,0,0.095521758,0,0,0,0,0,0,0,0,0,0,0,0,3.099710735,36716.50666,0,0.006653958,0,0,0,15.09974061
1.20_326.1947n,CSID72017,*,"M+Na, M+K",C14H30O8,39.7,21,2.084841456,79.94637301,100 - 15.8 - 2.81 - 0.312,http://nonlinear.com/redirect/outbound?p=chemspider&param=72017,Heptaethylene Glycol,326.1947481,365.1579061,1,1.199833333,Only identification found,1,39.7,39.7,0,0,0,0,0,886.5187734,0,0,0,0,0,0,0,0,0,0,0,0,2.007338529,0,0,0,0,0,0,0,0,0,0,0,5.370996498,0,0,0,0,17.44464907,0,0,0,146.1768287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.2873611,0,0,0,0
1.22_385.2838n,CSID35032591,*,"M+H-H2O, M+Na",C21H39NO5,38.9,2.77,2.618841464,95.02499189,100 - 23.7 - 3.72 - 0.437,http://nonlinear.com/redirect/outbound?p=chemspider&param=35032591,3-Hydroxy-cis-5-tetradecenoylcarnitine,385.283832,368.2805437,1,1.21885,Only identification found,1,38.9,38.9,23499.71141,7413.745582,17813.82226,31685.01387,4240.048594,17912.34121,10109.86771,21645.82609,6541.467687,15767.77071,17470.83199,20493.7354,16685.77937,0,6418.194785,20998.00923,24901.90953,12749.76262,10485.18059,9882.02978,15944.01051,17656.65883,9152.334601,4891.4745,1321.187335,25160.74853,9476.993339,15237.85019,21143.41024,11184.44258,3958.085598,9033.689741,13579.45418,30495.76058,29096.35991,15297.76174,3136.075891,3951.387819,8813.468111,27921.18227,6743.228307,2713.47767,9378.965244,4758.107262,13275.12268,13798.67785,12300.07854,10476.04798,3712.126085,3867.078495,46211.27633,17844.97703,53886.68396,13716.75068,39742.05666,25513.09286,3866.468307,6095.569371,11474.83577,22668.5885
1.26_197.1418n,CSID29786373,*,"M+H-H2O, M+H",C11H19NO2,39.6,3.46,1.364005403,96.34798068,100 - 12.6 - 1.13,http://nonlinear.com/redirect/outbound?p=chemspider&param=29786373,1-(2-Hydroxyethyl)-1-azaspiro[4.5]decan-2-one,197.1418479,198.1491243,1,1.2607,Only identification found,1,39.6,39.6,2.335975572,0,0.751147871,0.988053595,0,1028.082889,0.343093848,4.277746084,0,2.456563678,0,0,0,0,0.939191156,0.885355685,0,0,2.585447845,0,0,0,3.100340063,0,0,1.624767112,24.92891185,0,0,0,0,8.528316603,0,2.858817493,0,0,0,0,2.29988736,0,0.031907684,0.014232131,0.801270048,0,0,1.02139006,0.252674297,0,0,0,0,0,0,0,0,1225.957742,0,0,0,0
1.30_197.1413n,CSID29786373,*,"M+H-H2O, M+H",C11H19NO2,39.8,3.62,-1.473245578,97.21204132,100 - 12.6 - 1.13,http://nonlinear.com/redirect/outbound?p=chemspider&param=29786373,1-(2-Hydroxyethyl)-1-azaspiro[4.5]decan-2-one,197.1412886,198.148565,1,1.302533333,Only identification found,1,39.8,39.8,0.553924312,0,0.213386008,1.536430303,0,0,0.667353049,5.158876452,0.330019222,0.36059189,0.459107976,0,0,0,0.733245425,0,0,0,1.464510217,0,0,0.147277961,0.307728439,0,0,0.249459221,10.32791235,0,0,15.68870979,0,0.446092204,0,0.606935617,0,0,0,0,0.251279598,0,0.335064776,0.204729139,0.002823028,0.441674831,0.103196316,0,0.034091623,1.157552445,0,0,0,0,0,0,0,0,0,0,0.106002744,0
1.28_526.3646n,CSID35014190,*,"M+NH4, M+Na",C33H50O5,35.5,0.987,-2.24102275,78.99836347,100 - 36.5 - 7.48 - 1.11 - 0.132,http://nonlinear.com/redirect/outbound?p=chemspider&param=35014190,"Methyl (3α,5ξ,9ξ)-3-acetoxy-11-oxours-12-en-24-oate",526.3646454,549.3538661,1,1.275916667,Only identification found,1,35.5,35.5,66.49475193,64.24394374,0,0,347.2442989,179.8058292,693.057631,0,32.97282168,496.4316507,961.401899,0,100.6802698,31.0176207,782.2604473,128.5436769,72.07895101,282.1692423,200.5081811,370.2807774,1048.000102,477.1873872,123.7153753,943.7173243,167.303525,0,130.9200188,58.61118774,0,0,402.3323508,1048.412528,582.9753493,20.81432644,399.0255731,166.8170385,181.2917804,378.7056867,982.1541448,70.00944915,474.1226908,427.7779797,260.5929389,778.2471661,322.3612566,0,199.9643131,0,653.4624992,266.7764212,702.4685445,0,25.06417173,277.7614687,0,203.2565594,0,319.1086501,104.4701264,218.357426
1.34_313.2264n,CSID35032589,*,"M+H, M+NH4",C17H31NO4,39.7,6.11,3.621209656,96.48886679,100 - 19.3 - 2.58 - 0.259,http://nonlinear.com/redirect/outbound?p=chemspider&param=35032589,9-Decenoylcarnitine,313.2264423,314.2337187,1,1.344383333,Only identification found,1,39.7,39.7,85969.8574,54702.08919,113359.0717,199699.9889,82539.2432,0,106150.1215,2336.109476,46538.38497,93768.75839,97494.4274,0,31556.83281,0,51705.79054,145258.5754,95.73489351,82542.56375,76304.60138,16327.11132,154727.3349,113909.8103,83115.15896,12006.60578,30285.24773,152286.1411,72678.13178,4.474739772,56893.45034,17.45649513,50878.10921,68338.60542,97018.49302,189657.0957,4628.404287,39.60357214,33160.78592,26870.2678,53333.10442,0,61925.77463,28039.54828,59737.12897,67080.59608,166187.6842,96816.59168,123327.6913,76835.80159,52088.81905,65760.11847,15541.02867,1.253558179,1944.177316,0,52.18832997,0,39090.95376,61691.16541,113287.9606,0
1.41_282.1686n,CSID16521,*,"M+Na, M+K",C12H26O7,42.2,26.9,2.521033876,87.02776655,100 - 13.5 - 2.29 - 0.227,http://nonlinear.com/redirect/outbound?p=chemspider&param=16521,HO-dPEG6-OH,282.1685644,305.157785,1,1.41285,Only identification found,1,42.2,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005936934,0,0,0,0,0,0
1.47_458.3376n,CSID35014061,*,"M+H, M+NH4",C29H46O4,37.3,4.56,-4.370963754,86.85134077,100 - 32 - 5.79 - 0.759,http://nonlinear.com/redirect/outbound?p=chemspider&param=35014061,"Methyl 3-isobutyryl-4-methyl-1,5-bis(3-methyl-2-buten-1-yl)-4-(4-methyl-3-penten-1-yl)-2-oxocyclohexanecarboxylate",458.3376066,476.3714321,1,1.4661,Only identification found,1,37.3,37.3,0,0.4978106,0.082449497,0,0.02110666,42.28753459,0.029163657,0.004169989,0.002386977,0,0,0.906998665,210.2715671,600.4645931,0.753782424,0.024845583,1.435529453,0.001397679,0.454180498,4.776628798,0,0,0.016440113,5.334982074,0.161018344,0,0,34.52130843,0.230328657,163.2394306,0,0.164789921,0.296088506,0,6.239339692,8.710932951,0.530719549,0.173352126,0.000290768,27.32796897,0.815216135,2.051540985,0,0.750150702,0.035351148,0,167.49455,0.004384814,0,0,0.575107982,1.151061717,29.2976109,76031.43778,0.970564543,13.73399245,0.655303518,0.38741837,0.192603576,11.0129981
1.59_287.2109n,CSID10128115,*,"M+H, M+Na",C15H29NO4,38.7,1.06,4.261330458,97.60209373,100 - 17.1 - 2.19 - 0.209,http://nonlinear.com/redirect/outbound?p=chemspider&param=10128115,C8-Carnitine,287.2108819,288.2181583,1,1.592583333,Maximum score by at least 10 points,2,38.7,23.3,146129.03,75370.67146,192654.9072,350675.2135,126136.4168,59142.1976,155760.721,44083.36105,79322.02931,112367.0439,131902.5238,26368.18627,210001.9619,628.5531601,64583.18118,178222.9029,99186.31825,142161.5578,90214.41338,88145.82788,192252.8826,180360.6015,98406.03645,73427.42343,62381.40309,172729.4612,95000.89187,14618.66128,131487.6509,15108.99145,64959.15448,77325.3519,120699.6731,319644.1688,56164.22667,33277.27056,69671.27003,52232.04096,50031.53395,36841.08058,114769.6974,49751.11116,117223.082,149128.7631,239442.4247,125848.1737,203591.02,126764.5115,55320.28749,116448.5009,152424.6616,22721.98037,216246.5063,77362.09249,236325.8213,20622.42998,38365.44807,95066.22477,177482.9396,67850.1146
1.61_678.4313n,CSID35031794,*,"M+H, M+Na",C33H62N2O12,40.5,20.1,1.570847109,84.37641392,100 - 37.6 - 9.34 - 1.74 - 0.267,http://nonlinear.com/redirect/outbound?p=chemspider&param=35031794,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-6-{[(2S,6R)-4-(Dimethylamino)-3-hydroxy-6-methyltetrahydro-2H-pyran-2-yl]oxy}-14-ethyl-4,7,12,13-tetrahydroxy-10-{[(2-methoxyethoxy)methoxy]imino}-3,5,7,9,11,13
-hexamethyloxacyclotetradecan-2-one (non-preferred name)",678.4313407,679.4386171,1,1.6116,Only identification found,1,40.5,40.5,67825.15159,58469.71554,53046.98965,49827.33618,201052.6392,98194.99962,50382.35777,93211.12853,305850.2283,51754.21403,414624.9558,29161.86583,24974.73539,359.7638361,68592.43482,221711.8782,152511.202,164460.6686,51198.71003,35574.83712,282011.6298,65579.6769,54545.10834,92615.2418,41011.08892,40065.74318,120920.7039,21746.75952,46740.64616,23585.41433,57568.93179,28808.3012,223350.7139,43033.16643,48281.8752,237511.6416,289767.1123,163115.7512,39666.51799,20947.92589,63621.95282,51382.05059,66344.87477,53423.91195,144955.6052,297572.9473,156360.1637,280918.8268,249573.3474,38977.78632,36027.86231,51112.14525,29577.51243,27347.39021,59097.18205,41566.33457,19338.66983,41122.81776,39443.61144,20235.8615
1.66_212.1305n,CSID2523981,*,"M+H-2H2O, M+Na",C14H16N2,36.6,0,-4.088654175,87.73958708,100 - 16.1 - 1.21,http://nonlinear.com/redirect/outbound?p=chemspider&param=2523981,"N~4~′,N~4~′-Dimethylbiphenyl-3,4′-diamine",212.1304817,235.1197023,1,1.65725,Only identification found,1,36.6,36.6,1625.475778,493.0102863,442.2641449,1247.590733,0,0.123094606,1261.274178,0,477.3207188,227.9900303,0,0,0,0,33.17277527,107.90271,0.200137812,29.05563354,0,0,0,260.0865955,467.5482025,0,0,0,139.8066263,0,49.20501709,0,0,280.2688732,0,0,0,5.737250709,358.7862854,0,223.7835522,0,325.1217422,460.8946629,0,2217.096501,1031.632479,998.7139233,796.2018223,1240.658991,0,291.5692282,0,0,0,2576.402595,0,0,0,35.37301636,197.9571381,0
1.57_378.1699n,CSID455052,*,"M+H-H2O, M+Na",C15H34O5Si3,33.5,0,-3.881297677,72.20473811,100 - 32 - 15.7 - 3.45 - 0.848 - 0.133,http://nonlinear.com/redirect/outbound?p=chemspider&param=455052,Bis(trimethylsilyl) 3-methyl-3-[(trimethylsilyl)oxy]pentanedioate,378.1699362,361.166648,1,1.56595,Only identification found,1,33.5,33.5,0,0,0,0,0,2.090685837,0,0,0,0,113.9079285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.5940237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68_674.5371n,CSID9608732,*,"M+H, M+Na",C37H75N2O6P,43.2,20,1.279516754,97.52030849,100 - 41.8 - 9.77 - 1.65 - 0.221,http://nonlinear.com/redirect/outbound?p=chemspider&param=9608732,N-myristoylsphingosine-1-phosphocholine,674.5371381,675.5444145,1,1.680066667,Only identification found,1,43.2,43.2,177015.3419,114831.1451,76846.28751,111892.1591,154798.0892,148.9851155,129158.6957,38778.82152,102934.6221,120988.9465,114194.3574,4863.26819,300.3010838,0,171127.1613,160465.5063,2017.973524,69752.53002,211556.7532,2923.217513,77484.93897,155577.5736,153215.8465,5886.200394,26400.199,155828.5307,171736.9373,19406.80868,50691.03706,11536.75701,68849.07988,86133.50561,38313.64186,120410.9072,379.7356836,16742.67587,148844.7549,75478.72251,157757.9537,172.4044167,101370.1292,159176.7181,169471.5915,147255.8448,113852.1319,70037.78278,81026.1964,72686.6647,83279.19706,55547.51585,426.7651596,7964.102741,0,22872.63181,502.5001989,4235.098547,0,90465.2841,103460.8437,40.88666216
1.77_446.2076n,CSID139674,*,"M+H-H2O, M+H",C24H26N6O3,36.9,0,2.081274682,87.19048718,100 - 28.6 - 4.55 - 0.524,http://nonlinear.com/redirect/outbound?p=chemspider&param=139674,Olmesartan,446.2075677,447.2148441,1,1.76755,Only identification found,1,36.9,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.8501951,0,0,0,0,0,0,0,0,16281.6518,0,0,0,0,0,0,0,48.14147726,0,0,0,0,0,0,0
1.80_674.5373n,CSID9608732,*,"M+H, M+Na",C37H75N2O6P,39,0.474,1.573704706,96.49470725,100 - 41.8 - 9.77 - 1.65 - 0.221,http://nonlinear.com/redirect/outbound?p=chemspider&param=9608732,N-myristoylsphingosine-1-phosphocholine,674.5373365,675.544613,1,1.797983333,Only identification found,1,39,39,102885.7954,63642.29027,45921.84951,67679.98398,87534.45516,234.2441268,73004.72991,20810.65115,55487.70008,69387.21616,65735.86704,11683.56601,2272.345913,64.43146998,106361.7581,89163.82919,2876.384704,31902.47232,99826.28635,85.87007024,40646.41963,75325.82612,87836.72652,2852.729259,17486.4202,82843.13806,97031.09799,17405.30804,22645.08352,6692.577237,25540.55198,54367.72262,19563.61596,69913.30243,1904.455217,3843.281458,83728.1138,39208.97559,89454.86769,9.741110261,50983.27355,70823.3896,96441.62479,78405.87385,69005.94365,47356.30494,55395.33714,43293.7181,35767.14982,25872.81032,6317.409458,16874.27506,3408.424751,544.8727078,131.8583603,788.3732475,0,49660.23655,59632.60198,4.105325693
1.08_438.3875n,CSID29272894,*,"M+H-2H2O, M+Na",C27H54O2Si,34.2,0,-4.119230169,75.88848958,100 - 35 - 9.59 - 1.76 - 0.23,http://nonlinear.com/redirect/outbound?p=chemspider&param=29272894,Trimethylsilyl (15Z)-15-tetracosenoate,438.3875012,461.3767219,1,1.08095,Only identification found,1,34.2,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71492477,0,0,0,0,0,0
1.08_326.1944n,CSID72017,*,"M+Na, M+K",C14H30O8,39.1,0.409,1.051281025,96.21942126,100 - 15.8 - 2.81 - 0.312,http://nonlinear.com/redirect/outbound?p=chemspider&param=72017,Heptaethylene Glycol,326.1944109,365.157569,1,1.08095,Only identification found,1,39.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.4481964,0,0,0,0,0,3416.171876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436146236
2.22_324.1616n,CSID24747172,*,"M+H, M+Na",C23H20N2,37.4,1.46,-3.15270945,89.5031875,100 - 25.8 - 3.2 - 0.253,http://nonlinear.com/redirect/outbound?p=chemspider&param=24747172,"2-[(E)-2-(2,5-Dimethyl-1-phenyl-1H-pyrrol-3-yl)vinyl]quinoline",324.161627,347.1508477,1,2.222133333,Only identification found,1,37.4,37.4,0,0,0,0,0,0,0,0.094675914,0,0,0,0,0,0,0.041789452,0,0,0,0,0,0,0,0,0,0,0,0.289360499,0,0,0,0,0,0,0,0,0,0,0,0,0,199.8770966,0,0,0,0,0,1453.219518,0,0,0,0,0,0,0,0,0,57.63482714,0,0,0
2.23_220.1630n,CSID8831936,*,"M+H, 2M+H",C14H24Si,37,0,-7.955939407,93.75184135,100 - 20.5 - 5.24 - 0.622,http://nonlinear.com/redirect/outbound?p=chemspider&param=8831936,Trimethyl[4-(2-methyl-2-propanyl)benzyl]silane,220.1629754,441.3332272,1,2.229733333,Only identification found,1,37,37,1.963240498,0,0,0,110.4343364,0,22.07350456,18.25405235,0,8.275328947,6.42154583,10.24719238,111.327375,46.67639666,58.10423684,4.886002762,238.7149503,7.036169491,12.21952735,52.75978088,10.9507425,40.00850274,78.40191691,13.50436401,35.68630191,22.40426119,4.510193281,8.19622615,9.833798667,0,70.80580965,12.24511184,0.780854552,4.366967671,162.7982141,0,20.60645617,4.771658149,50.80729749,0,91.47775361,55.89783839,49.03672611,30.33377307,0,0,0,0,5.966607729,34.35545026,0.00432943,0,21.81586087,59.35630617,611.7157278,0,0,6.520242191,0,928.8674712
2.27_328.0905n,CSID79536617,*,"M+H-2H2O, M+H",C21H20Fe,20,0,-2.89062914,3.361239057,6.36 - 1.46 - 100 - 25.2 - 3.34 - 0.302,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536617,"Iron(2+) 2,4-cyclopentadienide 2-[(3R)-3-phenyl-1-pentyn-1-yl]-2,4-cyclopentadienide (1:1:1)",328.0904896,293.0766367,1,2.271566667,Only identification found,1,20,20,233.3238215,6.956374853,5.446718409,1809.150668,6.75342636,0,457.9780856,190.8381168,59.39230365,111.4859767,0,0,0,0,48.0094139,0,0,307.1541039,32.86271988,0,7.103065125,177.6381718,20.31308859,0,54.80290464,177.5804479,27.18321743,0,71.70101206,0,12.09701744,60.04671216,0,64.18842806,0,0,0,32.98990187,80.09255038,0,261.5922383,64.82766679,24.36884147,128.673194,586.0863717,242.2110483,194.9530665,18.93829441,0,25.35207175,0,0,0,0,31.83271837,0,0,54.0728906,20.47503445,0
